Topic,temperature,iteration,model,label
83,0.5,3,gpt4omini_lnp_t0_50,Axonal Regeneration
84,0.5,3,gpt4omini_lnp_t0_50,Anthelmintic Efficacy
85,0.5,3,gpt4omini_lnp_t0_50,Visual Perception
86,0.5,3,gpt4omini_lnp_t0_50,Alpha-Synuclein Pathology
87,0.5,3,gpt4omini_lnp_t0_50,Bacterial Cell Division
88,0.5,3,gpt4omini_lnp_t0_50,Axonal Guidance
89,0.5,3,gpt4omini_lnp_t0_50,Cancer Genomics
90,0.5,3,gpt4omini_lnp_t0_50,Influenza Virus Research
91,0.5,3,gpt4omini_lnp_t0_50,Meningitis Research
92,0.5,3,gpt4omini_lnp_t0_50,Cancer Autophagy
93,0.5,3,gpt4omini_lnp_t0_50,Sleep and Wakefulness
94,0.5,3,gpt4omini_lnp_t0_50,Biodiversity Management
95,0.5,3,gpt4omini_lnp_t0_50,Tick-borne Diseases
96,0.5,3,gpt4omini_lnp_t0_50,Telomere Biology
97,0.5,3,gpt4omini_lnp_t0_50,Siderophore Production
98,0.5,3,gpt4omini_lnp_t0_50,Frog Reproduction
99,0.5,3,gpt4omini_lnp_t0_50,Plant Defense Mechanisms
100,0.5,3,gpt4omini_lnp_t0_50,Mitochondrial Dynamics
101,0.5,3,gpt4omini_lnp_t0_50,Yeast Metabolism
102,0.5,3,gpt4omini_lnp_t0_50,Ubiquitin Pathway
103,0.5,3,gpt4omini_lnp_t0_50,Light Signaling in Plants
104,0.5,3,gpt4omini_lnp_t0_50,Transposable Elements Evolution
105,0.5,3,gpt4omini_lnp_t0_50,Cleaner Fish Behavior
-1,0.5,17,gpt4omini_lnp_t0_50,Cell Biology
0,0.5,17,gpt4omini_lnp_t0_50,Polymer Imaging
1,0.5,17,gpt4omini_lnp_t0_50,Mycobacterial Resistance
2,0.5,17,gpt4omini_lnp_t0_50,Higgs Boson Decay
3,0.5,17,gpt4omini_lnp_t0_50,Insulin Secretion
4,0.5,17,gpt4omini_lnp_t0_50,Plant Defense Mechanisms
5,0.5,17,gpt4omini_lnp_t0_50,Protein Folding Enzymes
6,0.5,17,gpt4omini_lnp_t0_50,Proteomics Analysis
7,0.5,17,gpt4omini_lnp_t0_50,Social Communication
8,0.5,17,gpt4omini_lnp_t0_50,Membrane Transport
9,0.5,17,gpt4omini_lnp_t0_50,Drosophila Development
10,0.5,17,gpt4omini_lnp_t0_50,Aquatic Microbial Communities
11,0.5,17,gpt4omini_lnp_t0_50,Cichlid Speciation
12,0.5,17,gpt4omini_lnp_t0_50,Phylogenetic Models
13,0.5,17,gpt4omini_lnp_t0_50,HIV Infection
14,0.5,17,gpt4omini_lnp_t0_50,Sexual Selection
15,0.5,17,gpt4omini_lnp_t0_50,Muscle Angiogenesis
16,0.5,17,gpt4omini_lnp_t0_50,Mitotic Spindle Assembly
17,0.5,17,gpt4omini_lnp_t0_50,Viral Infections
18,0.5,17,gpt4omini_lnp_t0_50,Malaria Transmission
19,0.5,17,gpt4omini_lnp_t0_50,Ant Social Structure
20,0.5,17,gpt4omini_lnp_t0_50,Salmonella Infection
21,0.5,17,gpt4omini_lnp_t0_50,Neocortical Networks
22,0.5,17,gpt4omini_lnp_t0_50,Gene Regulatory Networks
23,0.5,17,gpt4omini_lnp_t0_50,Schistosomiasis Treatment
24,0.5,17,gpt4omini_lnp_t0_50,Carbon Enrichment
25,0.5,17,gpt4omini_lnp_t0_50,DNA Repair
26,0.5,17,gpt4omini_lnp_t0_50,Zebrafish Regeneration
27,0.5,17,gpt4omini_lnp_t0_50,Stress and Memory
28,0.5,17,gpt4omini_lnp_t0_50,Epigenetic Seed Development
29,0.5,17,gpt4omini_lnp_t0_50,Skin Healing Factors
30,0.5,17,gpt4omini_lnp_t0_50,Genetic Variation Analysis
31,0.5,17,gpt4omini_lnp_t0_50,Triassic Extinction
32,0.5,17,gpt4omini_lnp_t0_50,Soil-transmitted Helminths
33,0.5,17,gpt4omini_lnp_t0_50,Bacterial Cooperation
34,0.5,17,gpt4omini_lnp_t0_50,Holocene Climate Change
35,0.5,17,gpt4omini_lnp_t0_50,Ecological Modelling
36,0.5,17,gpt4omini_lnp_t0_50,Viral Immunology
37,0.5,17,gpt4omini_lnp_t0_50,Ribosome Biogenesis
38,0.5,17,gpt4omini_lnp_t0_50,NMR Spectroscopy
39,0.5,17,gpt4omini_lnp_t0_50,Calcium and Synaptic Plasticity
40,0.5,17,gpt4omini_lnp_t0_50,Cranial Ossification
41,0.5,17,gpt4omini_lnp_t0_50,Biodiversity in Grasslands
42,0.5,17,gpt4omini_lnp_t0_50,Parasite-Host Dynamics
43,0.5,17,gpt4omini_lnp_t0_50,Plant Immunity Signaling
44,0.5,17,gpt4omini_lnp_t0_50,Protein Glycosylation
45,0.5,17,gpt4omini_lnp_t0_50,Wheat Resistance Genes
46,0.5,17,gpt4omini_lnp_t0_50,Body Ownership
47,0.5,17,gpt4omini_lnp_t0_50,RNA Processing
48,0.5,17,gpt4omini_lnp_t0_50,Malaria Control
49,0.5,17,gpt4omini_lnp_t0_50,African Trypanosomiasis
50,0.5,17,gpt4omini_lnp_t0_50,Antibiotic Resistance
51,0.5,17,gpt4omini_lnp_t0_50,Psychiatric Disorders
52,0.5,17,gpt4omini_lnp_t0_50,Amyloid Beta Aggregation
53,0.5,17,gpt4omini_lnp_t0_50,RNA Interference
54,0.5,17,gpt4omini_lnp_t0_50,Calcium Channels
55,0.5,17,gpt4omini_lnp_t0_50,Olfactory Development
56,0.5,17,gpt4omini_lnp_t0_50,Nestling Ecology
57,0.5,17,gpt4omini_lnp_t0_50,Electromagnetic Exposure
58,0.5,17,gpt4omini_lnp_t0_50,Nuclear Transport
59,0.5,17,gpt4omini_lnp_t0_50,Antibiotic Resistance
60,0.5,17,gpt4omini_lnp_t0_50,Soil Microbial Diversity
61,0.5,17,gpt4omini_lnp_t0_50,Circadian Rhythms
62,0.5,17,gpt4omini_lnp_t0_50,African Flora Phylogeny
63,0.5,17,gpt4omini_lnp_t0_50,Rhizobium Symbiosis
64,0.5,17,gpt4omini_lnp_t0_50,CDG Syndrome
65,0.5,17,gpt4omini_lnp_t0_50,Cell Cycle Regulation
66,0.5,17,gpt4omini_lnp_t0_50,Orchid Pollination
67,0.5,17,gpt4omini_lnp_t0_50,T Cell Responses
68,0.5,17,gpt4omini_lnp_t0_50,Mycorrhizal Fungi
69,0.5,17,gpt4omini_lnp_t0_50,Hox Gene Regulation
70,0.5,17,gpt4omini_lnp_t0_50,Owl Coloration
71,0.5,17,gpt4omini_lnp_t0_50,Liver Metabolism
72,0.5,17,gpt4omini_lnp_t0_50,Bacterial Secretion Systems
73,0.5,17,gpt4omini_lnp_t0_50,Amoebozoa Phylogeny
74,0.5,17,gpt4omini_lnp_t0_50,Pseudomonas Infections
75,0.5,17,gpt4omini_lnp_t0_50,Apoptosis Mechanisms
76,0.5,17,gpt4omini_lnp_t0_50,Hormonal Cancer Signaling
77,0.5,17,gpt4omini_lnp_t0_50,DNA Repair Mechanisms
78,0.5,17,gpt4omini_lnp_t0_50,Photosynthesis Complexes
79,0.5,17,gpt4omini_lnp_t0_50,Dopamine Sensitization
80,0.5,17,gpt4omini_lnp_t0_50,Alpine Biodiversity
81,0.5,17,gpt4omini_lnp_t0_50,Spinal Cord Recovery
82,0.5,17,gpt4omini_lnp_t0_50,Metabolic Regulation
83,0.5,17,gpt4omini_lnp_t0_50,Axonal Regeneration
84,0.5,17,gpt4omini_lnp_t0_50,Antiparasitic Efficacy
85,0.5,17,gpt4omini_lnp_t0_50,Visual Perception
86,0.5,17,gpt4omini_lnp_t0_50,Alpha-Synuclein Pathology
87,0.5,17,gpt4omini_lnp_t0_50,Bacterial Cell Division
88,0.5,17,gpt4omini_lnp_t0_50,Axonal Guidance
89,0.5,17,gpt4omini_lnp_t0_50,Cancer Genomics
90,0.5,17,gpt4omini_lnp_t0_50,Influenza Virus Research
91,0.5,17,gpt4omini_lnp_t0_50,Bacterial Meningitis
92,0.5,17,gpt4omini_lnp_t0_50,Cancer Biology
93,0.5,17,gpt4omini_lnp_t0_50,Sleep Regulation
94,0.5,17,gpt4omini_lnp_t0_50,Biodiversity Management
95,0.5,17,gpt4omini_lnp_t0_50,Tick-borne Diseases
96,0.5,17,gpt4omini_lnp_t0_50,Telomere Biology
97,0.5,17,gpt4omini_lnp_t0_50,Siderophore Biocontrol
98,0.5,17,gpt4omini_lnp_t0_50,Frog Reproduction
99,0.5,17,gpt4omini_lnp_t0_50,Plant Defense Mechanisms
100,0.5,17,gpt4omini_lnp_t0_50,Mitochondrial Dynamics
101,0.5,17,gpt4omini_lnp_t0_50,Yeast Metabolism
102,0.5,17,gpt4omini_lnp_t0_50,Cell Cycle Regulation
103,0.5,17,gpt4omini_lnp_t0_50,Photoreceptor Signaling
104,0.5,17,gpt4omini_lnp_t0_50,Transposable Elements in Arabidopsis
105,0.5,17,gpt4omini_lnp_t0_50,Cleaner Fish Behavior
-1,0.5,16,gpt4omini_lnp_t0_50,Cell Biology
0,0.5,16,gpt4omini_lnp_t0_50,Polymer Microscopy
1,0.5,16,gpt4omini_lnp_t0_50,Mycobacterial Resistance
2,0.5,16,gpt4omini_lnp_t0_50,Higgs Boson Decay
3,0.5,16,gpt4omini_lnp_t0_50,Insulin Secretion
4,0.5,16,gpt4omini_lnp_t0_50,Plant Defense Mechanisms
5,0.5,16,gpt4omini_lnp_t0_50,Protein Folding Enzymes
6,0.5,16,gpt4omini_lnp_t0_50,Proteomics Analysis
7,0.5,16,gpt4omini_lnp_t0_50,Animal Communication
8,0.5,16,gpt4omini_lnp_t0_50,Membrane Transport
9,0.5,16,gpt4omini_lnp_t0_50,Drosophila Development
10,0.5,16,gpt4omini_lnp_t0_50,Aquatic Microbial Communities
11,0.5,16,gpt4omini_lnp_t0_50,Cichlid Speciation
12,0.5,16,gpt4omini_lnp_t0_50,Phylogenetic Models
13,0.5,16,gpt4omini_lnp_t0_50,HIV Infection
14,0.5,16,gpt4omini_lnp_t0_50,Sexual Selection
15,0.5,16,gpt4omini_lnp_t0_50,Muscle Angiogenesis
16,0.5,16,gpt4omini_lnp_t0_50,Microtubule Dynamics
17,0.5,16,gpt4omini_lnp_t0_50,Viral Infections
18,0.5,16,gpt4omini_lnp_t0_50,Malaria Transmission
19,0.5,16,gpt4omini_lnp_t0_50,Ant Social Structure
20,0.5,16,gpt4omini_lnp_t0_50,Salmonella Inflammation
21,0.5,16,gpt4omini_lnp_t0_50,Neocortical Connectivity
22,0.5,16,gpt4omini_lnp_t0_50,Gene Regulatory Networks
23,0.5,16,gpt4omini_lnp_t0_50,Schistosomiasis Treatment
24,0.5,16,gpt4omini_lnp_t0_50,Carbon Enrichment
25,0.5,16,gpt4omini_lnp_t0_50,DNA Repair
26,0.5,16,gpt4omini_lnp_t0_50,Zebrafish Regeneration
27,0.5,16,gpt4omini_lnp_t0_50,Stress and Memory
28,0.5,16,gpt4omini_lnp_t0_50,Epigenetic Seed Development
29,0.5,16,gpt4omini_lnp_t0_50,Skin Healing Factors
30,0.5,16,gpt4omini_lnp_t0_50,Genetic Variation Analysis
31,0.5,16,gpt4omini_lnp_t0_50,Triassic Extinction
32,0.5,16,gpt4omini_lnp_t0_50,Soil-Transmitted Helminths
33,0.5,16,gpt4omini_lnp_t0_50,Bacterial Cooperation
34,0.5,16,gpt4omini_lnp_t0_50,Holocene Climate Change
35,0.5,16,gpt4omini_lnp_t0_50,Ecological Modelling
36,0.5,16,gpt4omini_lnp_t0_50,Viral Immunity
37,0.5,16,gpt4omini_lnp_t0_50,Ribosome Biogenesis
38,0.5,16,gpt4omini_lnp_t0_50,NMR Spectroscopy
39,0.5,16,gpt4omini_lnp_t0_50,Synaptic Plasticity
40,0.5,16,gpt4omini_lnp_t0_50,Marsupial Fossil Ontogeny
41,0.5,16,gpt4omini_lnp_t0_50,Biodiversity in Grasslands
42,0.5,16,gpt4omini_lnp_t0_50,Parasite-Host Dynamics
43,0.5,16,gpt4omini_lnp_t0_50,Plant Immunity Signaling
44,0.5,16,gpt4omini_lnp_t0_50,Glycosylation Mechanism
45,0.5,16,gpt4omini_lnp_t0_50,Wheat Disease Resistance
46,0.5,16,gpt4omini_lnp_t0_50,Body Ownership
47,0.5,16,gpt4omini_lnp_t0_50,RNA Processing
48,0.5,16,gpt4omini_lnp_t0_50,Malaria in Children
49,0.5,16,gpt4omini_lnp_t0_50,Trypanosomiasis Research
50,0.5,16,gpt4omini_lnp_t0_50,Antibiotic Resistance
51,0.5,16,gpt4omini_lnp_t0_50,Genetic Risk Factors
52,0.5,16,gpt4omini_lnp_t0_50,Amyloid Aggregation
53,0.5,16,gpt4omini_lnp_t0_50,RNA Interference
54,0.5,16,gpt4omini_lnp_t0_50,Calcium Signaling
55,0.5,16,gpt4omini_lnp_t0_50,Olfactory Development
56,0.5,16,gpt4omini_lnp_t0_50,Nestling Ecology
57,0.5,16,gpt4omini_lnp_t0_50,Electromagnetic Exposure
58,0.5,16,gpt4omini_lnp_t0_50,Nuclear Transport
59,0.5,16,gpt4omini_lnp_t0_50,Antibiotic Resistance
60,0.5,16,gpt4omini_lnp_t0_50,Soil Microbial Diversity
61,0.5,16,gpt4omini_lnp_t0_50,Circadian Rhythms
62,0.5,16,gpt4omini_lnp_t0_50,African Flora Phylogeny
63,0.5,16,gpt4omini_lnp_t0_50,Rhizobium Symbiosis
64,0.5,16,gpt4omini_lnp_t0_50,CDG Syndrome
65,0.5,16,gpt4omini_lnp_t0_50,Cell Cycle Regulation
66,0.5,16,gpt4omini_lnp_t0_50,Orchid Pollination
67,0.5,16,gpt4omini_lnp_t0_50,T Cell Responses
68,0.5,16,gpt4omini_lnp_t0_50,Mycorrhizal Fungi
69,0.5,16,gpt4omini_lnp_t0_50,Hox Gene Regulation
70,0.5,16,gpt4omini_lnp_t0_50,Owl Coloration
71,0.5,16,gpt4omini_lnp_t0_50,Liver Metabolism
72,0.5,16,gpt4omini_lnp_t0_50,Bacterial Secretion Systems
73,0.5,16,gpt4omini_lnp_t0_50,Amoebozoa Phylogeny
74,0.5,16,gpt4omini_lnp_t0_50,Pseudomonas Infections
75,0.5,16,gpt4omini_lnp_t0_50,Apoptosis Mechanisms
76,0.5,16,gpt4omini_lnp_t0_50,Hormonal Cancer Signaling
77,0.5,16,gpt4omini_lnp_t0_50,DNA Repair Mechanisms
78,0.5,16,gpt4omini_lnp_t0_50,Photosynthesis Complexes
79,0.5,16,gpt4omini_lnp_t0_50,Dopamine Sensitization
80,0.5,16,gpt4omini_lnp_t0_50,Alpine Climate Change
81,0.5,16,gpt4omini_lnp_t0_50,Spinal Cord Recovery
82,0.5,16,gpt4omini_lnp_t0_50,Metabolic Pathways
83,0.5,16,gpt4omini_lnp_t0_50,Axonal Regeneration
84,0.5,16,gpt4omini_lnp_t0_50,Antiparasitic Efficacy
85,0.5,16,gpt4omini_lnp_t0_50,Visual Perception
86,0.5,16,gpt4omini_lnp_t0_50,Alpha-Synuclein Pathology
87,0.5,16,gpt4omini_lnp_t0_50,Bacterial Cell Cycle
88,0.5,16,gpt4omini_lnp_t0_50,Axonal Guidance
89,0.5,16,gpt4omini_lnp_t0_50,Cancer Genomics
90,0.5,16,gpt4omini_lnp_t0_50,Influenza Virus Research
91,0.5,16,gpt4omini_lnp_t0_50,Meningitis Research
92,0.5,16,gpt4omini_lnp_t0_50,Cancer Biology
93,0.5,16,gpt4omini_lnp_t0_50,Sleep and Wakefulness
94,0.5,16,gpt4omini_lnp_t0_50,Biodiversity Management
95,0.5,16,gpt4omini_lnp_t0_50,Tick-borne Diseases
96,0.5,16,gpt4omini_lnp_t0_50,Telomere Biology
97,0.5,16,gpt4omini_lnp_t0_50,Siderophore Biocontrol
98,0.5,16,gpt4omini_lnp_t0_50,Frog Reproduction
99,0.5,16,gpt4omini_lnp_t0_50,Plant Defense Mechanisms
100,0.5,16,gpt4omini_lnp_t0_50,Mitochondrial Dynamics
101,0.5,16,gpt4omini_lnp_t0_50,Yeast Metabolism
102,0.5,16,gpt4omini_lnp_t0_50,Cell Cycle Regulation
103,0.5,16,gpt4omini_lnp_t0_50,Photoreceptor Signaling
104,0.5,16,gpt4omini_lnp_t0_50,Transposable Elements Evolution
105,0.5,16,gpt4omini_lnp_t0_50,Cleaner Fish Behavior
-1,0.5,2,gpt4omini_lnp_t0_50,Cell Biology
0,0.5,2,gpt4omini_lnp_t0_50,Polymer Imaging
1,0.5,2,gpt4omini_lnp_t0_50,Mycobacterial Resistance
2,0.5,2,gpt4omini_lnp_t0_50,Higgs Boson Decay
3,0.5,2,gpt4omini_lnp_t0_50,Insulin Secretion
4,0.5,2,gpt4omini_lnp_t0_50,Plant Defense Mechanisms
5,0.5,2,gpt4omini_lnp_t0_50,Protein Folding Enzymes
6,0.5,2,gpt4omini_lnp_t0_50,Proteomics Analysis
7,0.5,2,gpt4omini_lnp_t0_50,Social Calls in Animals
8,0.5,2,gpt4omini_lnp_t0_50,Protein Transport
9,0.5,2,gpt4omini_lnp_t0_50,Drosophila Development
10,0.5,2,gpt4omini_lnp_t0_50,Aquatic Microbial Communities
11,0.5,2,gpt4omini_lnp_t0_50,Cichlid Speciation
12,0.5,2,gpt4omini_lnp_t0_50,Evolutionary Models
13,0.5,2,gpt4omini_lnp_t0_50,HIV Infection
14,0.5,2,gpt4omini_lnp_t0_50,Sexual Selection
15,0.5,2,gpt4omini_lnp_t0_50,Muscle Angiogenesis
16,0.5,2,gpt4omini_lnp_t0_50,Mitotic Spindle Assembly
17,0.5,2,gpt4omini_lnp_t0_50,Viral Infections
18,0.5,2,gpt4omini_lnp_t0_50,Malaria Transmission
19,0.5,2,gpt4omini_lnp_t0_50,Ant Colony Structure
20,0.5,2,gpt4omini_lnp_t0_50,Salmonella Infection
21,0.5,2,gpt4omini_lnp_t0_50,Neocortical Connectivity
22,0.5,2,gpt4omini_lnp_t0_50,Gene Regulatory Networks
23,0.5,2,gpt4omini_lnp_t0_50,Schistosomiasis Treatment
24,0.5,2,gpt4omini_lnp_t0_50,Elevated CO2 Effects
25,0.5,2,gpt4omini_lnp_t0_50,DNA Repair
26,0.5,2,gpt4omini_lnp_t0_50,Zebrafish Regeneration
27,0.5,2,gpt4omini_lnp_t0_50,Stress and Memory
28,0.5,2,gpt4omini_lnp_t0_50,Seed Development
29,0.5,2,gpt4omini_lnp_t0_50,Skin Healing Factors
30,0.5,2,gpt4omini_lnp_t0_50,Genetic Variation
31,0.5,2,gpt4omini_lnp_t0_50,Triassic Extinction
32,0.5,2,gpt4omini_lnp_t0_50,Soil-transmitted Helminths
33,0.5,2,gpt4omini_lnp_t0_50,Bacterial Cooperation
34,0.5,2,gpt4omini_lnp_t0_50,Holocene Climate Change
35,0.5,2,gpt4omini_lnp_t0_50,Ecological Modeling
36,0.5,2,gpt4omini_lnp_t0_50,Viral Immunity
37,0.5,2,gpt4omini_lnp_t0_50,Ribosome Biogenesis
38,0.5,2,gpt4omini_lnp_t0_50,NMR Spectroscopy
39,0.5,2,gpt4omini_lnp_t0_50,Synaptic Plasticity
40,0.5,2,gpt4omini_lnp_t0_50,Marsupial Skull Evolution
41,0.5,2,gpt4omini_lnp_t0_50,Biodiversity in Grasslands
42,0.5,2,gpt4omini_lnp_t0_50,Parasite-Host Dynamics
43,0.5,2,gpt4omini_lnp_t0_50,Plant Immunity Signaling
44,0.5,2,gpt4omini_lnp_t0_50,Glycosylation Mechanism
45,0.5,2,gpt4omini_lnp_t0_50,Wheat Resistance Genes
46,0.5,2,gpt4omini_lnp_t0_50,Body Ownership
47,0.5,2,gpt4omini_lnp_t0_50,RNA Processing
48,0.5,2,gpt4omini_lnp_t0_50,Malaria Control
49,0.5,2,gpt4omini_lnp_t0_50,African Trypanosomiasis
50,0.5,2,gpt4omini_lnp_t0_50,Antibiotic Resistance
51,0.5,2,gpt4omini_lnp_t0_50,Psychiatric Disorders
52,0.5,2,gpt4omini_lnp_t0_50,Amyloid Aggregation
53,0.5,2,gpt4omini_lnp_t0_50,RNA Interference
54,0.5,2,gpt4omini_lnp_t0_50,Calcium Channels
55,0.5,2,gpt4omini_lnp_t0_50,Olfactory Development
56,0.5,2,gpt4omini_lnp_t0_50,Nestling Parasitism
57,0.5,2,gpt4omini_lnp_t0_50,Electromagnetic Exposure
58,0.5,2,gpt4omini_lnp_t0_50,Nucleocytoplasmic Transport
59,0.5,2,gpt4omini_lnp_t0_50,Antibiotic Resistance
60,0.5,2,gpt4omini_lnp_t0_50,Soil Microbial Diversity
61,0.5,2,gpt4omini_lnp_t0_50,Circadian Rhythms
62,0.5,2,gpt4omini_lnp_t0_50,African Flora Phylogeny
63,0.5,2,gpt4omini_lnp_t0_50,Rhizobium Symbiosis
64,0.5,2,gpt4omini_lnp_t0_50,CDG Syndrome
65,0.5,2,gpt4omini_lnp_t0_50,Cell Cycle Regulation
66,0.5,2,gpt4omini_lnp_t0_50,Floral Deception
67,0.5,2,gpt4omini_lnp_t0_50,T Cell Responses
68,0.5,2,gpt4omini_lnp_t0_50,Mycorrhizal Fungi
69,0.5,2,gpt4omini_lnp_t0_50,Hox Gene Regulation
70,0.5,2,gpt4omini_lnp_t0_50,Owl Coloration
71,0.5,2,gpt4omini_lnp_t0_50,Liver Metabolism
72,0.5,2,gpt4omini_lnp_t0_50,Bacterial Secretion Systems
73,0.5,2,gpt4omini_lnp_t0_50,Amoebozoa Phylogeny
74,0.5,2,gpt4omini_lnp_t0_50,Pseudomonas Infections
75,0.5,2,gpt4omini_lnp_t0_50,Apoptosis Mechanisms
76,0.5,2,gpt4omini_lnp_t0_50,Hormonal Cancer Signaling
77,0.5,2,gpt4omini_lnp_t0_50,DNA Repair Mechanisms
78,0.5,2,gpt4omini_lnp_t0_50,Photosynthesis Complexes
79,0.5,2,gpt4omini_lnp_t0_50,Dopamine Sensitization
80,0.5,2,gpt4omini_lnp_t0_50,Alpine Biodiversity
81,0.5,2,gpt4omini_lnp_t0_50,Spinal Cord Recovery
82,0.5,2,gpt4omini_lnp_t0_50,Metabolic Pathways
83,0.5,2,gpt4omini_lnp_t0_50,Axonal Regeneration
84,0.5,2,gpt4omini_lnp_t0_50,Antiparasitic Treatments
85,0.5,2,gpt4omini_lnp_t0_50,Visual Perception
86,0.5,2,gpt4omini_lnp_t0_50,Alpha-Synuclein Pathology
87,0.5,2,gpt4omini_lnp_t0_50,Bacterial Cell Cycle
88,0.5,2,gpt4omini_lnp_t0_50,Axon Guidance
89,0.5,2,gpt4omini_lnp_t0_50,Cancer Genomics
90,0.5,2,gpt4omini_lnp_t0_50,Influenza Virus
91,0.5,2,gpt4omini_lnp_t0_50,Meningitis Research
92,0.5,2,gpt4omini_lnp_t0_50,Cancer Autophagy
93,0.5,2,gpt4omini_lnp_t0_50,Sleep Regulation
94,0.5,2,gpt4omini_lnp_t0_50,Biodiversity Management
95,0.5,2,gpt4omini_lnp_t0_50,Tick-Borne Diseases
96,0.5,2,gpt4omini_lnp_t0_50,Telomere Biology
97,0.5,2,gpt4omini_lnp_t0_50,Siderophore Biocontrol
98,0.5,2,gpt4omini_lnp_t0_50,Frog Reproduction
99,0.5,2,gpt4omini_lnp_t0_50,Plant Defense Mechanisms
100,0.5,2,gpt4omini_lnp_t0_50,Mitochondrial Dynamics
101,0.5,2,gpt4omini_lnp_t0_50,Yeast Metabolism
102,0.5,2,gpt4omini_lnp_t0_50,Cell Cycle Regulation
103,0.5,2,gpt4omini_lnp_t0_50,Light Signaling in Plants
104,0.5,2,gpt4omini_lnp_t0_50,Transposable Elements in Plants
105,0.5,2,gpt4omini_lnp_t0_50,Cleaner Fish Behavior
-1,0.5,6,gpt4omini_lnp_t0_50,Cell Biology
0,0.5,6,gpt4omini_lnp_t0_50,Polymer Microscopy
1,0.5,6,gpt4omini_lnp_t0_50,Mycobacterial Resistance
2,0.5,6,gpt4omini_lnp_t0_50,Higgs Boson Decay
3,0.5,6,gpt4omini_lnp_t0_50,Insulin Secretion
4,0.5,6,gpt4omini_lnp_t0_50,Plant Defense Mechanisms
5,0.5,6,gpt4omini_lnp_t0_50,Protein Folding Enzymes
6,0.5,6,gpt4omini_lnp_t0_50,Proteomics Analysis
7,0.5,6,gpt4omini_lnp_t0_50,Social Communication
8,0.5,6,gpt4omini_lnp_t0_50,Protein Transport
9,0.5,6,gpt4omini_lnp_t0_50,Drosophila Development
10,0.5,6,gpt4omini_lnp_t0_50,Aquatic Microbial Communities
11,0.5,6,gpt4omini_lnp_t0_50,Cichlid Speciation
12,0.5,6,gpt4omini_lnp_t0_50,Evolutionary Models
13,0.5,6,gpt4omini_lnp_t0_50,HIV Infection
14,0.5,6,gpt4omini_lnp_t0_50,Sexual Selection
15,0.5,6,gpt4omini_lnp_t0_50,Muscle Angiogenesis
16,0.5,6,gpt4omini_lnp_t0_50,Mitotic Spindle Assembly
17,0.5,6,gpt4omini_lnp_t0_50,Viral Infections
18,0.5,6,gpt4omini_lnp_t0_50,Malaria Parasite
19,0.5,6,gpt4omini_lnp_t0_50,Ant Social Structure
20,0.5,6,gpt4omini_lnp_t0_50,Salmonella Infection
21,0.5,6,gpt4omini_lnp_t0_50,Cortical Neuron Activity
22,0.5,6,gpt4omini_lnp_t0_50,Gene Regulatory Networks
23,0.5,6,gpt4omini_lnp_t0_50,Schistosomiasis Treatment
24,0.5,6,gpt4omini_lnp_t0_50,Carbon Enrichment
25,0.5,6,gpt4omini_lnp_t0_50,DNA Repair
26,0.5,6,gpt4omini_lnp_t0_50,Zebrafish Regeneration
27,0.5,6,gpt4omini_lnp_t0_50,Stress and Memory
28,0.5,6,gpt4omini_lnp_t0_50,Epigenetic Seed Development
29,0.5,6,gpt4omini_lnp_t0_50,Skin Healing Factors
30,0.5,6,gpt4omini_lnp_t0_50,Genetic Variants Analysis
31,0.5,6,gpt4omini_lnp_t0_50,Triassic Extinction
32,0.5,6,gpt4omini_lnp_t0_50,Soil-transmitted Helminths
33,0.5,6,gpt4omini_lnp_t0_50,Bacterial Cooperation
34,0.5,6,gpt4omini_lnp_t0_50,Holocene Climate Change
35,0.5,6,gpt4omini_lnp_t0_50,Ecological Modeling
36,0.5,6,gpt4omini_lnp_t0_50,Viral Immunology
37,0.5,6,gpt4omini_lnp_t0_50,Ribosome Biogenesis
38,0.5,6,gpt4omini_lnp_t0_50,Protein NMR Spectroscopy
39,0.5,6,gpt4omini_lnp_t0_50,Synaptic Plasticity
40,0.5,6,gpt4omini_lnp_t0_50,Marsupial Skull Evolution
41,0.5,6,gpt4omini_lnp_t0_50,Biodiversity and Ecosystems
42,0.5,6,gpt4omini_lnp_t0_50,Parasite-Host Dynamics
43,0.5,6,gpt4omini_lnp_t0_50,Plant Immunity Signaling
44,0.5,6,gpt4omini_lnp_t0_50,Glycosylation Mechanism
45,0.5,6,gpt4omini_lnp_t0_50,Wheat Resistance Genes
46,0.5,6,gpt4omini_lnp_t0_50,Body Ownership
47,0.5,6,gpt4omini_lnp_t0_50,RNA Processing
48,0.5,6,gpt4omini_lnp_t0_50,Malaria Control
49,0.5,6,gpt4omini_lnp_t0_50,African Trypanosomiasis
50,0.5,6,gpt4omini_lnp_t0_50,Antibiotic Resistance
51,0.5,6,gpt4omini_lnp_t0_50,Genetic Risk Factors
52,0.5,6,gpt4omini_lnp_t0_50,Amyloid Aggregation
53,0.5,6,gpt4omini_lnp_t0_50,RNA Interference
54,0.5,6,gpt4omini_lnp_t0_50,Calcium Channels
55,0.5,6,gpt4omini_lnp_t0_50,Olfactory Development
56,0.5,6,gpt4omini_lnp_t0_50,Nestling Parasites
57,0.5,6,gpt4omini_lnp_t0_50,Electromagnetic Exposure
58,0.5,6,gpt4omini_lnp_t0_50,Nuclear Transport
59,0.5,6,gpt4omini_lnp_t0_50,Antibiotic Resistance
